Time,Susceptible,Infected,Recovered,Phase,S_ratio,I_ratio,R_ratio
1010.4,94553984.2,156458.4,30289557.5,hammer,0.756432,0.001252,0.242316
1010.5,94552293.5,155913.9,30291792.6,hammer,0.756418,0.001247,0.242334
1010.6,94550608.7,155371.4,30294019.9,hammer,0.756405,0.001243,0.242352
1010.7,94548929.8,154830.7,30296239.5,hammer,0.756391,0.001239,0.242370
1010.8,94547256.7,154291.9,30298451.4,hammer,0.756378,0.001234,0.242388
1010.9,94545589.5,153754.9,30300655.5,hammer,0.756365,0.001230,0.242405
1011.0,94543928.2,153219.8,30302852.0,hammer,0.756351,0.001226,0.242423
1011.1,94542272.7,152686.5,30305040.9,hammer,0.756338,0.001221,0.242440
1011.2,94540622.9,152155.0,30307222.1,hammer,0.756325,0.001217,0.242458
1011.3,94538978.9,151625.3,30309395.8,hammer,0.756312,0.001213,0.242475
1011.4,94537340.7,151097.5,30311561.8,hammer,0.756299,0.001209,0.242492
1011.5,94535708.2,150571.4,30313720.4,hammer,0.756286,0.001205,0.242510
1011.6,94534081.4,150047.2,30315871.4,hammer,0.756273,0.001200,0.242527
1011.7,94532460.3,149524.8,30318014.9,hammer,0.756260,0.001196,0.242544
1011.8,94530844.9,149004.1,30320151.0,hammer,0.756247,0.001192,0.242561
1011.9,94529235.1,148485.3,30322279.6,hammer,0.756234,0.001188,0.242578
1012.0,94527631.0,147968.2,30324400.8,hammer,0.756221,0.001184,0.242595
1012.1,94526032.5,147452.9,30326514.7,hammer,0.756208,0.001180,0.242612
1012.2,94524439.5,146939.3,30328621.1,hammer,0.756196,0.001176,0.242629
1012.3,94522852.2,146427.6,30330720.3,hammer,0.756183,0.001171,0.242646
1012.4,94521270.4,145917.5,30332812.1,hammer,0.756170,0.001167,0.242662
1012.5,94519694.1,145409.3,30334896.6,hammer,0.756158,0.001163,0.242679
1012.6,94518123.4,144902.7,30336973.9,hammer,0.756145,0.001159,0.242696
1012.7,94516558.1,144397.9,30339043.9,hammer,0.756132,0.001155,0.242712
1012.8,94514998.4,143894.9,30341106.7,hammer,0.756120,0.001151,0.242729
1012.9,94513444.1,143393.6,30343162.4,hammer,0.756108,0.001147,0.242745
1013.0,94511895.2,142893.9,30345210.9,hammer,0.756095,0.001143,0.242762
1013.1,94510351.7,142396.1,30347252.2,hammer,0.756083,0.001139,0.242778
1013.2,94508813.7,141899.9,30349286.4,hammer,0.756071,0.001135,0.242794
1013.3,94507281.0,141405.4,30351313.6,hammer,0.756058,0.001131,0.242811
1013.4,94505753.7,140912.6,30353333.6,hammer,0.756046,0.001127,0.242827
1013.5,94504231.8,140421.5,30355346.7,hammer,0.756034,0.001123,0.242843
1013.6,94502715.2,139932.1,30357352.7,hammer,0.756022,0.001119,0.242859
1013.7,94501203.9,139444.4,30359351.7,hammer,0.756010,0.001116,0.242875
1013.8,94499697.9,138958.4,30361343.8,hammer,0.755998,0.001112,0.242891
1013.9,94498197.1,138474.0,30363328.9,hammer,0.755986,0.001108,0.242907
1014.0,94496701.6,137991.3,30365307.1,hammer,0.755974,0.001104,0.242922
1014.1,94495211.4,137510.2,30367278.4,hammer,0.755962,0.001100,0.242938
1014.2,94493726.3,137030.8,30369242.8,hammer,0.755950,0.001096,0.242954
1014.3,94492246.5,136553.1,30371200.4,hammer,0.755938,0.001092,0.242970
1014.4,94490771.9,136077.0,30373151.2,hammer,0.755926,0.001089,0.242985
1014.5,94489302.4,135602.5,30375095.1,hammer,0.755914,0.001085,0.243001
1014.6,94487838.0,135129.7,30377032.3,hammer,0.755903,0.001081,0.243016
1014.7,94486378.8,134658.5,30378962.7,hammer,0.755891,0.001077,0.243032
1014.8,94484924.7,134188.9,30380886.4,hammer,0.755879,0.001074,0.243047
1014.9,94483475.7,133720.9,30382803.4,hammer,0.755868,0.001070,0.243062
1015.0,94482031.8,133254.5,30384713.7,hammer,0.755856,0.001066,0.243078
1015.1,94480592.9,132789.8,30386617.3,hammer,0.755845,0.001062,0.243093
1015.2,94479159.1,132326.6,30388514.3,hammer,0.755833,0.001059,0.243108
1015.3,94477730.3,131865.0,30390404.7,hammer,0.755822,0.001055,0.243123
1015.4,94476306.5,131405.1,30392288.5,hammer,0.755810,0.001051,0.243138
