時間	感受性者	感染者	回復者	フェーズ
668.7	123768629.7	140370.9	1090999.3	hammer
668.8	123767528.8	140068.2	1092403.0	hammer
668.9	123766430.2	139766.1	1093803.7	hammer
669.0	123765334.0	139464.6	1095201.4	hammer
669.1	123764240.3	139163.7	1096596.0	hammer
669.2	123763148.9	138863.5	1097987.7	hammer
669.3	123762059.8	138563.9	1099376.3	hammer
669.4	123760973.2	138264.9	1100761.9	hammer
669.5	123759888.9	137966.5	1102144.6	hammer
669.6	123758806.9	137668.8	1103524.3	hammer
669.7	123757727.3	137371.7	1104900.9	hammer
669.8	123756650.1	137075.2	1106274.7	hammer
669.9	123755575.2	136779.4	1107645.4	hammer
670.0	123754502.6	136484.2	1109013.2	hammer
670.1	123753432.4	136189.5	1110378.0	hammer
670.2	123752364.5	135895.5	1111739.9	hammer
670.3	123751299.0	135602.1	1113098.9	hammer
670.4	123750235.7	135309.4	1114454.9	hammer
670.5	123749174.8	135017.2	1115808.0	hammer
670.6	123748116.1	134725.7	1117158.2	hammer
670.7	123747059.8	134434.7	1118505.4	hammer
670.8	123746005.8	134144.4	1119849.8	hammer
670.9	123744954.1	133854.7	1121191.2	hammer
671.0	123743904.6	133565.6	1122529.8	hammer
671.1	123742857.5	133277.1	1123865.4	hammer
671.2	123741812.6	132989.2	1125198.2	hammer
671.3	123740770.0	132701.9	1126528.1	hammer
671.4	123739729.6	132415.2	1127855.1	hammer
671.5	123738691.6	132129.2	1129179.3	hammer
671.6	123737655.8	131843.7	1130500.6	hammer
671.7	123736622.2	131558.8	1131819.0	hammer
671.8	123735590.9	131274.5	1133134.6	hammer
671.9	123734561.8	130990.8	1134447.3	hammer
672.0	123733535.0	130707.7	1135757.2	hammer
672.1	123732510.5	130425.2	1137064.3	hammer
672.2	123731488.1	130143.3	1138368.6	hammer
672.3	123730468.0	129862.0	1139670.0	hammer
672.4	123729450.1	129581.3	1140968.6	hammer
672.5	123728434.4	129301.2	1142264.4	hammer
672.6	123727420.9	129021.6	1143557.4	hammer
672.7	123726409.7	128742.7	1144847.7	hammer
672.8	123725400.6	128464.3	1146135.1	hammer
672.9	123724393.7	128186.5	1147419.7	hammer
673.0	123723389.1	127909.3	1148701.6	hammer
673.1	123722386.6	127632.7	1149980.7	hammer
673.2	123721386.3	127356.7	1151257.0	hammer
673.3	123720388.2	127081.2	1152530.6	hammer
673.4	123719392.2	126806.4	1153801.4	hammer
673.5	123718398.5	126532.1	1155069.5	hammer
673.6	123717406.9	126258.4	1156334.8	hammer
673.7	123716417.4	125985.2	1157597.4	hammer
673.8	123715430.1	125712.7	1158857.2	hammer
673.9	123714445.0	125440.7	1160114.3	hammer
674.0	123713462.0	125169.3	1161368.8	hammer
674.1	123712481.1	124898.4	1162620.4	hammer
674.2	123711502.4	124628.1	1163869.4	hammer
674.3	123710525.9	124358.4	1165115.7	hammer
674.4	123709551.4	124089.3	1166359.3	hammer
674.5	123708579.1	123820.7	1167600.2	hammer
674.6	123707608.9	123552.7	1168838.4	hammer
674.7	123706640.8	123285.3	1170073.9	hammer
674.8	123705674.8	123018.4	1171306.8	hammer
674.9	123704710.9	122752.1	1172537.0	hammer
675.0	123703749.2	122486.3	1173764.5	hammer
675.1	123702789.5	122221.2	1174989.3	hammer
675.2	123701831.9	121956.5	1176211.6	hammer
675.3	123700876.4	121692.4	1177431.1	hammer
675.4	123699923.0	121428.9	1178648.0	hammer
675.5	123698971.7	121166.0	1179862.3	hammer
675.6	123698022.4	120903.6	1181074.0	hammer
675.7	123697075.3	120641.7	1182283.0	hammer
675.8	123696130.1	120380.4	1183489.4	hammer
675.9	123695187.1	120119.7	1184693.3	hammer
676.0	123694246.1	119859.5	1185894.4	hammer
676.1	123693307.1	119599.8	1187093.0	hammer
676.2	123692370.2	119340.7	1188289.0	hammer
676.3	123691435.4	119082.2	1189482.4	hammer
676.4	123690502.6	118824.2	1190673.3	hammer
676.5	123689571.8	118566.7	1191861.5	hammer
676.6	123688643.0	118309.8	1193047.2	hammer
676.7	123687716.3	118053.4	1194230.3	hammer
676.8	123686791.6	117797.6	1195410.8	hammer
676.9	123685868.9	117542.3	1196588.8	hammer
677.0	123684948.2	117287.5	1197764.2	hammer
677.1	123684029.6	117033.3	1198937.1	hammer
677.2	123683112.9	116779.7	1200107.4	hammer
677.3	123682198.3	116526.5	1201275.2	hammer
677.4	123681285.6	116273.9	1202440.5	hammer
677.5	123680374.9	116021.8	1203603.2	hammer
677.6	123679466.3	115770.3	1204763.4	hammer
677.7	123678559.6	115519.3	1205921.1	hammer
677.8	123677654.8	115268.8	1207076.3	hammer
677.9	123676752.1	115018.9	1208229.0	hammer
678.0	123675851.3	114769.5	1209379.2	hammer
678.1	123674952.5	114520.6	1210526.9	hammer
678.2	123674055.7	114272.2	1211672.1	hammer
678.3	123673160.8	114024.4	1212814.8	hammer
678.4	123672267.9	113777.1	1213955.1	hammer
678.5	123671376.9	113530.3	1215092.8	hammer
678.6	123670487.8	113284.0	1216228.1	hammer
678.7	123669600.7	113038.3	1217361.0	hammer
678.8	123668715.6	112793.0	1218491.4	hammer
678.9	123667832.4	112548.3	1219619.3	hammer
679.0	123666951.1	112304.2	1220744.8	hammer
679.1	123666071.7	112060.5	1221867.8	hammer
679.2	123665194.2	111817.3	1222988.4	hammer
679.3	123664318.7	111574.7	1224106.6	hammer
679.4	123663445.1	111332.6	1225222.4	hammer
679.5	123662573.4	111091.0	1226335.7	hammer
679.6	123661703.6	110849.9	1227446.6	hammer
679.7	123660835.6	110609.3	1228555.1	hammer
679.8	123659969.6	110369.2	1229661.2	hammer
679.9	123659105.5	110129.6	1230764.9	hammer
680.0	123658243.3	109890.6	1231866.2	hammer
680.1	123657382.9	109652.0	1232965.1	hammer
680.2	123656524.4	109414.0	1234061.6	hammer
680.3	123655667.8	109176.4	1235155.7	hammer
680.4	123654813.1	108939.4	1236247.5	hammer
680.5	123653960.3	108702.9	1237336.9	hammer
680.6	123653109.3	108466.8	1238423.9	hammer
680.7	123652260.1	108231.3	1239508.6	hammer
680.8	123651412.8	107996.3	1240590.9	hammer
680.9	123650567.4	107761.7	1241670.9	hammer
681.0	123649723.8	107527.7	1242748.5	hammer
681.1	123648882.1	107294.1	1243823.8	hammer
681.2	123648042.2	107061.1	1244896.7	hammer
681.3	123647204.1	106828.6	1245967.3	hammer
681.4	123646367.9	106596.5	1247035.6	hammer
681.5	123645533.5	106364.9	1248101.6	hammer
681.6	123644700.9	106133.9	1249165.2	hammer
681.7	123643870.2	105903.3	1250226.5	hammer
681.8	123643041.2	105673.2	1251285.6	hammer
681.9	123642214.1	105443.6	1252342.3	hammer
682.0	123641388.8	105214.5	1253396.7	hammer
682.1	123640565.3	104985.9	1254448.9	hammer
682.2	123639743.5	104757.7	1255498.8	hammer
682.3	123638923.6	104530.1	1256546.3	hammer
682.4	123638105.5	104302.9	1257591.6	hammer
682.5	123637289.1	104076.2	1258634.7	hammer
682.6	123636474.6	103850.0	1259675.4	hammer
682.7	123635661.8	103624.3	1260713.9	hammer
682.8	123634850.8	103399.0	1261750.2	hammer
682.9	123634041.6	103174.2	1262784.2	hammer
683.0	123633234.1	102950.0	1263815.9	hammer
683.1	123632428.5	102726.1	1264845.4	hammer
683.2	123631624.5	102502.8	1265872.7	hammer
683.3	123630822.4	102279.9	1266897.7	hammer
683.4	123630022.0	102057.6	1267920.5	hammer
683.5	123629223.3	101835.6	1268941.1	hammer
683.6	123628426.4	101614.2	1269959.4	hammer
683.7	123627631.2	101393.2	1270975.6	hammer
683.8	123626837.8	101172.7	1271989.5	hammer
683.9	123626046.1	100952.7	1273001.2	hammer
684.0	123625256.1	100733.1	1274010.7	hammer
684.1	123624467.9	100514.1	1275018.1	hammer
684.2	123623681.4	100295.4	1276023.2	hammer
684.3	123622896.6	100077.3	1277026.2	hammer
684.4	123622113.5	99859.6	1278026.9	hammer
684.5	123621332.1	99642.3	1279025.5	hammer
684.6	123620552.5	99425.6	1280022.0	hammer
684.7	123619774.5	99209.2	1281016.2	hammer
684.8	123618998.3	98993.4	1282008.3	hammer
684.9	123618223.7	98778.0	1282998.2	hammer
685.0	123617450.9	98563.1	1283986.0	hammer
685.1	123616679.7	98348.6	1284971.7	hammer
685.2	123615910.3	98134.6	1285955.1	hammer
685.3	123615142.5	97921.0	1286936.5	hammer
685.4	123614376.4	97707.9	1287915.7	hammer
685.5	123613611.9	97495.3	1288892.8	hammer
685.6	123612849.2	97283.1	1289867.7	hammer
685.7	123612088.1	97071.3	1290840.6	hammer
685.8	123611328.7	96860.0	1291811.3	hammer
685.9	123610570.9	96649.2	1292779.9	hammer
686.0	123609814.8	96438.8	1293746.4	hammer
686.1	123609060.4	96228.9	1294710.8	hammer
686.2	123608307.6	96019.4	1295673.0	hammer
686.3	123607556.4	95810.3	1296633.2	hammer
686.4	123606806.9	95601.7	1297591.3	hammer
686.5	123606059.1	95393.6	1298547.4	hammer
686.6	123605312.8	95185.9	1299501.3	hammer
686.7	123604568.3	94978.6	1300453.2	hammer
686.8	123603825.3	94771.8	1301402.9	hammer
686.9	123603084.0	94565.4	1302350.7	hammer
687.0	123602344.3	94359.4	1303296.3	hammer
687.1	123601606.2	94153.9	1304239.9	hammer
687.2	123600869.7	93948.9	1305181.4	hammer
687.3	123600134.8	93744.2	1306120.9	hammer
687.4	123599401.6	93540.0	1307058.4	hammer
687.5	123598669.9	93336.3	1307993.8	hammer
687.6	123597939.9	93133.0	1308927.1	hammer
687.7	123597211.5	92930.1	1309858.5	hammer
687.8	123596484.6	92727.6	1310787.8	hammer
687.9	123595759.4	92525.6	1311715.0	hammer
688.0	123595035.7	92324.0	1312640.3	hammer
688.1	123594313.6	92122.9	1313563.5	hammer
688.2	123593593.1	91922.1	1314484.8	hammer
688.3	123592874.2	91721.8	1315404.0	hammer
688.4	123592156.8	91522.0	1316321.2	hammer
688.5	123591441.1	91322.5	1317236.4	hammer
688.6	123590726.8	91123.5	1318149.7	hammer
688.7	123590014.2	90924.9	1319060.9	hammer
688.8	123589303.1	90726.7	1319970.1	hammer
688.9	123588593.6	90529.0	1320877.4	hammer
689.0	123587885.6	90331.7	1321782.7	hammer
689.1	123587179.2	90134.8	1322686.0	hammer
689.2	123586474.3	89938.3	1323587.4	hammer
689.3	123585771.0	89742.2	1324486.7	hammer
689.4	123585069.2	89546.6	1325384.2	hammer
689.5	123584369.0	89351.4	1326279.6	hammer
689.6	123583670.3	89156.6	1327173.1	hammer
689.7	123582973.1	88962.2	1328064.7	hammer
689.8	123582277.4	88768.2	1328954.3	hammer
689.9	123581583.3	88574.7	1329842.0	hammer
690.0	123580890.7	88381.5	1330727.8	hammer
690.1	123580199.6	88188.8	1331611.6	hammer
690.2	123579510.0	87996.5	1332493.5	hammer
690.3	123578822.0	87804.6	1333373.4	hammer
690.4	123578135.4	87613.1	1334251.5	hammer
690.5	123577450.4	87422.0	1335127.6	hammer
690.6	123576766.8	87231.4	1336001.8	hammer
690.7	123576084.8	87041.1	1336874.1	hammer
690.8	123575404.2	86851.2	1337744.6	hammer
690.9	123574725.2	86661.8	1338613.1	hammer
691.0	123574047.6	86472.7	1339479.7	hammer
691.1	123573371.5	86284.1	1340344.4	hammer
691.2	123572696.9	86095.9	1341207.2	hammer
691.3	123572023.8	85908.0	1342068.2	hammer
691.4	123571352.1	85720.6	1342927.3	hammer
691.5	123570681.9	85533.6	1343784.5	hammer
691.6	123570013.2	85347.0	1344639.8	hammer
691.7	123569346.0	85160.7	1345493.3	hammer
691.8	123568680.2	84974.9	1346344.9	hammer
691.9	123568015.9	84789.5	1347194.7	hammer
692.0	123567353.0	84604.4	1348042.6	hammer
692.1	123566691.6	84419.8	1348888.6	hammer
692.2	123566031.6	84235.6	1349732.8	hammer
692.3	123565373.1	84051.7	1350575.1	hammer
692.4	123564716.1	83868.3	1351415.7	hammer
692.5	123564060.4	83685.2	1352254.3	hammer
692.6	123563406.2	83502.6	1353091.2	hammer
692.7	123562753.5	83320.3	1353926.2	hammer
692.8	123562102.2	83138.4	1354759.4	hammer
692.9	123561452.3	82956.9	1355590.8	hammer
693.0	123560803.8	82775.8	1356420.4	hammer
693.1	123560156.8	82595.1	1357248.1	hammer
693.2	123559511.1	82414.8	1358074.1	hammer
693.3	123558866.9	82234.8	1358898.2	hammer
693.4	123558224.1	82055.3	1359720.6	hammer
693.5	123557582.7	81876.1	1360541.1	hammer
693.6	123556942.8	81697.3	1361359.9	hammer
693.7	123556304.2	81518.9	1362176.9	hammer
693.8	123555667.0	81340.9	1362992.1	hammer
693.9	123555031.2	81163.3	1363805.5	hammer
694.0	123554396.9	80986.0	1364617.1	hammer
694.1	123553763.9	80809.2	1365427.0	hammer
694.2	123553132.3	80632.7	1366235.1	hammer
694.3	123552502.1	80456.6	1367041.4	hammer
694.4	123551873.2	80280.8	1367846.0	hammer
694.5	123551245.8	80105.5	1368648.8	hammer
694.6	123550619.7	79930.5	1369449.8	hammer
694.7	123549995.0	79755.9	1370249.1	hammer
694.8	123549371.7	79581.7	1371046.7	hammer
694.9	123548749.7	79407.8	1371842.5	hammer
695.0	123548129.1	79234.3	1372636.6	hammer
695.1	123547509.9	79061.2	1373428.9	hammer
695.2	123546892.0	78888.5	1374219.5	hammer
695.3	123546275.5	78716.1	1375008.4	hammer
695.4	123545660.3	78544.1	1375795.6	hammer
695.5	123545046.5	78372.5	1376581.0	hammer
695.6	123544434.0	78201.2	1377364.7	hammer
695.7	123543822.9	78030.4	1378146.8	hammer
695.8	123543213.1	77859.8	1378927.1	hammer
695.9	123542604.7	77689.7	1379705.7	hammer
696.0	123541997.6	77519.9	1380482.6	hammer
696.1	123541391.8	77350.5	1381257.7	hammer
696.2	123540787.3	77181.4	1382031.3	hammer
696.3	123540184.2	77012.7	1382803.1	hammer
696.4	123539582.4	76844.4	1383573.2	hammer
696.5	123538981.9	76676.4	1384341.6	hammer
696.6	123538382.8	76508.8	1385108.4	hammer
696.7	123537784.9	76341.6	1385873.5	hammer
696.8	123537188.4	76174.7	1386636.9	hammer
696.9	123536593.2	76008.1	1387398.7	hammer
697.0	123535999.3	75842.0	1388158.7	hammer
697.1	123535406.7	75676.2	1388917.2	hammer
697.2	123534815.4	75510.7	1389673.9	hammer
697.3	123534225.4	75345.6	1390429.0	hammer
697.4	123533636.7	75180.9	1391182.5	hammer
697.5	123533049.2	75016.5	1391934.3	hammer
697.6	123532463.1	74852.4	1392684.5	hammer
697.7	123531878.3	74688.7	1393433.0	hammer
697.8	123531294.7	74525.4	1394179.9	hammer
697.9	123530712.4	74362.4	1394925.1	hammer
698.0	123530131.4	74199.8	1395668.7	hammer
698.1	123529551.7	74037.5	1396410.7	hammer
698.2	123528973.3	73875.6	1397151.1	hammer
698.3	123528396.1	73714.0	1397889.9	hammer
698.4	123527820.2	73552.8	1398627.0	hammer
698.5	123527245.5	73391.9	1399362.5	hammer
698.6	123526672.2	73231.4	1400096.5	hammer
698.7	123526100.0	73071.2	1400828.8	hammer
698.8	123525529.2	72911.3	1401559.5	hammer
698.9	123524959.6	72751.8	1402288.6	hammer
699.0	123524391.2	72592.7	1403016.1	hammer
699.1	123523824.1	72433.9	1403742.0	hammer
699.2	123523258.2	72275.4	1404466.4	hammer
699.3	123522693.6	72117.3	1405189.1	hammer
699.4	123522130.2	71959.5	1405910.3	hammer
699.5	123521568.1	71802.0	1406629.9	hammer
699.6	123521007.2	71644.9	1407347.9	hammer
699.7	123520447.5	71488.1	1408064.4	hammer
699.8	123519889.1	71331.7	1408779.3	hammer
699.9	123519331.8	71175.6	1409492.6	hammer
700.0	123518775.8	71019.8	1410204.3	hammer
700.1	123518221.1	70864.4	1410914.5	hammer
700.2	123517667.5	70709.3	1411623.2	hammer
700.3	123517115.2	70554.6	1412330.3	hammer
700.4	123516564.0	70400.1	1413035.8	hammer
700.5	123516014.1	70246.1	1413739.8	hammer
700.6	123515465.4	70092.3	1414442.3	hammer
700.7	123514917.9	69938.9	1415143.2	hammer
700.8	123514371.6	69785.8	1415842.6	hammer
700.9	123513826.5	69633.0	1416540.4	hammer
701.0	123513282.6	69480.6	1417236.8	hammer
701.1	123512739.9	69328.5	1417931.6	hammer
701.2	123512198.4	69176.7	1418624.9	hammer
701.3	123511658.1	69025.3	1419316.6	hammer
701.4	123511119.0	68874.1	1420006.9	hammer
701.5	123510581.0	68723.3	1420695.6	hammer
701.6	123510044.3	68572.9	1421382.9	hammer
701.7	123509508.7	68422.7	1422068.6	hammer
701.8	123508974.3	68272.9	1422752.8	hammer
701.9	123508441.1	68123.4	1423435.5	hammer
702.0	123507909.0	67974.2	1424116.8	hammer
702.1	123507378.1	67825.4	1424796.5	hammer
702.2	123506848.4	67676.8	1425474.8	hammer
702.3	123506319.8	67528.6	1426151.5	hammer
702.4	123505792.4	67380.7	1426826.8	hammer
702.5	123505266.2	67233.2	1427500.6	hammer
702.6	123504741.1	67085.9	1428173.0	hammer
702.7	123504217.2	66939.0	1428843.8	hammer
702.8	123503694.4	66792.4	1429513.2	hammer
702.9	123503172.8	66646.1	1430181.1	hammer
703.0	123502652.3	66500.1	1430847.6	hammer
703.1	123502133.0	66354.4	1431512.6	hammer
703.2	123501614.8	66209.1	1432176.1	hammer
703.3	123501097.8	66064.0	1432838.2	hammer
703.4	123500581.8	65919.3	1433498.9	hammer
703.5	123500067.1	65774.9	1434158.1	hammer
703.6	123499553.4	65630.8	1434815.8	hammer
703.7	123499040.9	65487.0	1435472.1	hammer
703.8	123498529.5	65343.5	1436127.0	hammer
703.9	123498019.2	65200.3	1436780.4	hammer
704.0	123497510.1	65057.5	1437432.4	hammer
704.1	123497002.1	64914.9	1438083.0	hammer
704.2	123496495.2	64772.7	1438732.2	hammer
704.3	123495989.4	64630.7	1439379.9	hammer
704.4	123495484.7	64489.1	1440026.2	hammer
704.5	123494981.1	64347.8	1440671.1	hammer
704.6	123494478.7	64206.8	1441314.6	hammer
704.7	123493977.3	64066.1	1441956.6	hammer
704.8	123493477.1	63925.6	1442597.3	hammer
704.9	123492977.9	63785.5	1443236.5	hammer
705.0	123492479.9	63645.7	1443874.4	hammer
705.1	123491982.9	63506.2	1444510.9	hammer
705.2	123491487.0	63367.0	1445145.9	hammer
705.3	123490992.3	63228.2	1445779.6	hammer
705.4	123490498.6	63089.6	1446411.9	hammer
705.5	123490006.0	62951.3	1447042.8	hammer
705.6	123489514.5	62813.3	1447672.3	hammer
705.7	123489024.0	62675.6	1448300.4	hammer
705.8	123488534.7	62538.2	1448927.2	hammer
705.9	123488046.4	62401.1	1449552.5	hammer
706.0	123487559.2	62264.3	1450176.6	hammer
706.1	123487073.1	62127.7	1450799.2	hammer
706.2	123486588.0	61991.5	1451420.5	hammer
706.3	123486104.0	61855.6	1452040.4	hammer
706.4	123485621.1	61720.0	1452658.9	hammer
706.5	123485139.2	61584.7	1453276.1	hammer
706.6	123484658.4	61449.6	1453892.0	hammer
706.7	123484178.6	61314.9	1454506.5	hammer
706.8	123483699.9	61180.4	1455119.6	hammer
706.9	123483222.3	61046.3	1455731.4	hammer
707.0	123482745.7	60912.4	1456341.9	hammer
707.1	123482270.2	60778.8	1456951.0	hammer
707.2	123481795.7	60645.5	1457558.8	hammer
707.3	123481322.2	60512.5	1458165.3	hammer
707.4	123480849.8	60379.8	1458770.4	hammer
707.5	123480378.4	60247.4	1459374.2	hammer
707.6	123479908.1	60115.2	1459976.7	hammer
707.7	123479438.8	59983.4	1460577.8	hammer
707.8	123478970.6	59851.8	1461177.7	hammer
707.9	123478503.3	59720.5	1461776.2	hammer
708.0	123478037.1	59589.5	1462373.4	hammer
708.1	123477571.9	59458.8	1462969.3	hammer
708.2	123477107.8	59328.4	1463563.9	hammer
708.3	123476644.7	59198.2	1464157.1	hammer
708.4	123476182.5	59068.3	1464749.1	hammer
708.5	123475721.4	58938.7	1465339.8	hammer
708.6	123475261.4	58809.4	1465929.2	hammer
708.7	123474802.3	58680.4	1466517.3	hammer
708.8	123474344.2	58551.7	1467104.1	hammer
708.9	123473887.2	58423.2	1467689.6	hammer
709.0	123473431.1	58295.0	1468273.8	hammer
709.1	123472976.1	58167.1	1468856.8	hammer
709.2	123472522.1	58039.5	1469438.5	hammer
709.3	123472069.0	57912.1	1470018.9	hammer
709.4	123471617.0	57785.0	1470598.0	hammer
709.5	123471165.9	57658.2	1471175.8	hammer
709.6	123470715.9	57531.7	1471752.4	hammer
709.7	123470266.8	57405.4	1472327.7	hammer
709.8	123469818.8	57279.4	1472901.8	hammer
709.9	123469371.7	57153.7	1473474.6	hammer
710.0	123468925.6	57028.3	1474046.1	hammer
710.1	123468480.5	56903.1	1474616.4	hammer
710.2	123468036.3	56778.2	1475185.4	hammer
710.3	123467593.2	56653.6	1475753.2	hammer
710.4	123467151.0	56529.3	1476319.8	hammer
710.5	123466709.8	56405.2	1476885.0	hammer
710.6	123466269.5	56281.4	1477449.1	hammer
710.7	123465830.3	56157.8	1478011.9	hammer
710.8	123465392.0	56034.6	1478573.5	hammer
710.9	123464954.6	55911.6	1479133.8	hammer
711.0	123464518.2	55788.8	1479692.9	hammer
711.1	123464082.8	55666.3	1480250.8	hammer
711.2	123463648.4	55544.1	1480807.5	hammer
711.3	123463214.9	55422.2	1481362.9	hammer
711.4	123462782.3	55300.5	1481917.2	hammer
711.5	123462350.7	55179.1	1482470.2	hammer
711.6	123461920.1	55057.9	1483022.0	hammer
711.7	123461490.4	54937.0	1483572.5	hammer
711.8	123461061.7	54816.4	1484121.9	hammer
711.9	123460633.9	54696.1	1484670.1	hammer
712.0	123460207.0	54576.0	1485217.0	hammer
712.1	123459781.1	54456.1	1485762.8	hammer
712.2	123459356.1	54336.5	1486307.4	hammer
712.3	123458932.1	54217.2	1486850.7	hammer
712.4	123458509.0	54098.1	1487392.9	hammer
712.5	123458086.8	53979.3	1487933.9	hammer
712.6	123457665.5	53860.8	1488473.7	hammer
712.7	123457245.2	53742.5	1489012.3	hammer
712.8	123456825.8	53624.5	1489549.7	hammer
712.9	123456407.4	53506.7	1490085.9	hammer
713.0	123455989.8	53389.2	1490621.0	hammer
713.1	123455573.2	53271.9	1491154.9	hammer
713.2	123455157.5	53154.9	1491687.6	hammer
713.3	123454742.7	53038.1	1492219.2	hammer
713.4	123454328.8	52921.6	1492749.6	hammer
713.5	123453915.8	52805.4	1493278.8	hammer
713.6	123453503.8	52689.4	1493806.8	hammer
713.7	123453092.6	52573.7	1494333.7	hammer
713.8	123452682.4	52458.2	1494859.5	hammer
713.9	123452273.0	52342.9	1495384.0	hammer
714.0	123451864.6	52227.9	1495907.5	hammer
714.1	123451457.1	52113.2	1496429.7	hammer
714.2	123451050.4	51998.7	1496950.9	hammer
714.3	123450644.7	51884.5	1497470.9	hammer
714.4	123450239.8	51770.5	1497989.7	hammer
714.5	123449835.9	51656.7	1498507.4	hammer
714.6	123449432.8	51543.2	1499024.0	hammer
714.7	123449030.6	51430.0	1499539.4	hammer
714.8	123448629.3	51316.9	1500053.7	hammer
714.9	123448228.9	51204.2	1500566.9	hammer
715.0	123447829.4	51091.7	1501078.9	hammer
715.1	123447430.8	50979.4	1501589.8	hammer
715.2	123447033.0	50867.4	1502099.6	hammer
715.3	123446636.1	50755.6	1502608.3	hammer
715.4	123446240.1	50644.1	1503115.9	hammer
715.5	123445844.9	50532.8	1503622.3	hammer
715.6	123445450.7	50421.7	1504127.6	hammer
715.7	123445057.3	50310.9	1504631.8	hammer
715.8	123444664.7	50200.3	1505135.0	hammer
715.9	123444273.1	50090.0	1505637.0	hammer
716.0	123443882.3	49979.9	1506137.9	hammer
716.1	123443492.3	49870.0	1506637.7	hammer
716.2	123443103.2	49760.4	1507136.4	hammer
716.3	123442715.0	49651.0	1507634.0	hammer
716.4	123442327.6	49541.9	1508130.5	hammer
716.5	123441941.1	49433.0	1508625.9	hammer
716.6	123441555.4	49324.3	1509120.2	hammer
716.7	123441170.6	49215.9	1509613.5	hammer
716.8	123440786.7	49107.7	1510105.6	hammer
716.9	123440403.5	48999.8	1510596.7	hammer
717.0	123440021.3	48892.1	1511086.7	hammer
717.1	123439639.8	48784.6	1511575.6	hammer
717.2	123439259.2	48677.3	1512063.5	hammer
717.3	123438879.5	48570.3	1512550.2	hammer
717.4	123438500.6	48463.5	1513035.9	hammer
717.5	123438122.5	48357.0	1513520.6	hammer
717.6	123437745.2	48250.6	1514004.1	hammer
717.7	123437368.8	48144.5	1514486.7	hammer
717.8	123436993.2	48038.7	1514968.1	hammer
717.9	123436618.5	47933.1	1515448.5	hammer
718.0	123436244.5	47827.7	1515927.8	hammer
